ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,2,2,8,1,1.000,1,.615,13,2,1.000,2,32:30,1,1,+1,19,1,1,3
2,0,1,7,3,.600,5,.500,14,0,,0,30:22,0,2,+1,17,1,4,1
10,0,5,5,1,.500,2,.625,8,4,1.000,4,27:59,0,0,+14,15,1,4,5
0,3,2,6,0,,0,.545,11,2,.500,4,22:53,5,2,0,14,0,1,7
1,0,2,1,0,.000,1,.500,2,0,,0,19:11,0,2,+4,2,0,2,2
2,0,3,3,2,.500,4,.500,6,1,1.000,1,26:24,0,3,-9,9,0,3,3
3,0,7,5,0,,0,.625,8,0,,0,25:07,3,4,-4,10,0,2,10
2,0,2,1,0,.000,1,.250,4,1,.500,2,20:03,1,2,-4,3,1,3,3
5,0,3,2,1,.250,4,.286,7,0,,0,20:01,0,1,-18,5,1,1,3
2,1,3,0,0,.000,2,.000,2,0,,0,15:30,0,2,-5,0,0,2,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
