ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,9,13,4,.800,5,.542,24,7,.778,9,35:45,2,2,+17,37,4,1,11
8,1,4,8,3,.600,5,.533,15,3,.750,4,31:37,4,1,+8,22,1,2,8
2,0,2,6,2,1.000,2,.600,10,4,.667,6,29:44,0,1,+11,18,1,3,2
0,0,1,3,0,,0,.600,5,0,,0,26:15,1,3,+19,6,0,2,2
0,0,4,2,0,,0,.667,3,0,,0,20:44,0,1,+4,4,0,0,4
2,0,3,1,0,.000,3,.167,6,1,1.000,1,27:16,0,1,+13,3,3,1,3
4,0,3,5,1,.500,2,.500,10,2,1.000,2,21:34,1,1,+1,13,1,2,4
6,1,3,3,1,.333,3,.600,5,0,,0,18:52,1,2,+18,7,0,2,4
0,0,5,3,2,1.000,2,1.000,3,0,,0,18:14,0,0,-1,8,0,0,5
0,0,1,2,0,.000,1,.500,4,0,,0,6:41,0,0,0,4,1,0,1
0,0,1,0,0,,0,.000,1,0,,0,3:18,0,0,-5,0,0,0,1
,,,,,,,,,,,,,,,,,,,
