ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,3,5,0,,0,.294,17,3,.500,6,36:10,5,4,-21,13,0,3,8
1,0,11,5,0,,0,.625,8,1,.500,2,34:13,3,2,-12,11,1,3,14
5,0,5,2,0,.000,1,.250,8,1,1.000,1,27:10,0,3,-6,5,2,3,5
3,1,6,6,1,.250,4,.667,9,0,,0,24:56,2,1,-4,13,1,4,8
2,0,2,3,2,.500,4,.333,9,3,1.000,3,19:20,0,0,+2,11,1,0,2
2,1,2,3,1,.250,4,.273,11,0,,0,27:47,1,2,-32,7,2,2,3
4,0,7,6,1,.250,4,.375,16,2,1.000,2,25:00,1,2,-26,15,0,3,8
1,2,1,4,0,,0,.800,5,3,1.000,3,24:34,2,3,-19,11,0,1,3
0,1,1,1,1,.333,3,.143,7,0,,0,20:50,0,0,-22,3,0,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
