ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,8,6,1,.143,7,.429,14,0,,0,34:51,0,3,-12,13,1,6,8
3,4,6,10,2,.286,7,.385,26,6,.750,8,33:56,3,4,0,28,1,2,9
3,0,0,4,1,.333,3,.500,8,4,1.000,4,28:27,0,3,-7,13,2,1,0
2,0,2,2,0,,0,.500,4,1,.500,2,16:45,1,0,-9,5,2,0,3
0,0,3,0,0,,0,,0,0,,0,9:27,0,0,-8,0,0,1,3
5,1,13,3,1,.250,4,.273,11,5,.833,6,30:34,3,2,+6,12,2,2,16
1,1,2,2,1,.500,2,.222,9,2,.667,3,26:48,3,1,0,7,0,0,5
1,3,2,0,0,.000,1,.000,3,0,,0,26:06,1,2,+4,0,0,0,3
4,1,0,3,0,.000,2,.375,8,2,1.000,2,21:07,3,1,+2,8,1,2,3
0,0,1,3,0,,0,.600,5,0,,0,11:59,0,0,-1,6,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
