ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,1,10,2,.400,5,.625,16,4,1.000,4,35:40,1,1,+1,26,0,2,2
6,1,6,10,3,.429,7,.400,25,8,1.000,8,34:15,0,3,-2,31,0,0,6
1,0,4,8,0,,0,.889,9,2,.667,3,28:48,1,3,0,18,2,1,5
3,0,3,2,1,.250,4,.333,6,0,,0,27:38,0,1,0,5,1,0,3
0,0,2,2,2,.667,3,.500,4,0,,0,14:55,0,2,-1,6,0,0,2
2,0,2,8,2,.500,4,.727,11,1,1.000,1,30:09,0,1,+2,19,1,2,2
1,0,3,2,1,.333,3,.500,4,2,1.000,2,25:25,0,1,+6,7,0,1,3
5,1,3,4,0,.000,2,.444,9,0,,0,25:14,2,0,+12,8,2,1,5
1,0,4,0,0,.000,1,.000,3,0,,0,16:47,1,1,+14,0,1,0,5
0,0,0,0,0,,0,.000,1,0,,0,1:09,0,0,+3,0,0,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
