ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,10,9,2,.500,4,.500,18,9,.900,10,42:52,4,2,-3,29,2,6,14
3,2,7,12,3,.429,7,.545,22,6,.667,9,38:31,2,5,-1,33,1,3,9
0,0,1,5,0,.000,1,.556,9,5,.833,6,31:39,1,1,-4,15,0,0,2
0,0,3,4,0,,0,.571,7,2,.500,4,18:45,3,3,-3,10,0,1,6
4,0,1,0,0,.000,1,.000,4,0,,0,15:11,0,0,-6,0,2,0,1
4,0,5,9,0,.000,2,.563,16,2,1.000,2,37:49,0,4,+4,20,0,3,5
2,0,4,0,0,,0,,0,0,,0,18:45,0,1,-1,0,1,0,4
1,0,3,1,1,.250,4,.250,4,2,1.000,2,18:34,1,1,+7,5,0,2,4
0,0,0,0,0,.000,1,.000,2,2,1.000,2,17:50,0,1,-1,2,0,0,0
1,0,1,1,0,.000,1,.250,4,0,,0,16:51,0,1,+1,2,1,0,1
0,0,0,2,0,,0,1.000,2,0,,0,8:13,2,2,-3,4,0,0,2
,,,,,,,,,,,,,,,,,,,
