ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,2,5,4,.667,6,.625,8,0,,0,40:16,0,4,+4,14,0,2,2
9,1,9,11,0,.000,5,.367,30,6,.667,9,39:26,2,3,+2,28,3,2,11
2,0,4,4,1,.250,4,.444,9,3,1.000,3,37:45,0,3,-1,12,4,0,4
5,1,2,8,3,.600,5,.571,14,4,1.000,4,36:09,1,3,+7,23,2,3,3
1,0,4,1,0,,0,.500,2,2,1.000,2,17:54,2,2,-6,4,0,0,6
0,1,7,3,0,,0,.375,8,2,1.000,2,26:27,3,2,0,8,1,0,10
1,0,1,2,0,.000,2,.400,5,0,,0,19:43,0,3,+1,4,0,1,1
4,0,1,2,0,.000,2,.333,6,1,1.000,1,17:06,0,1,+2,5,1,1,1
3,0,4,2,2,.400,5,.286,7,0,,0,16:00,2,4,+9,6,1,1,6
1,0,2,5,1,.500,2,.833,6,1,1.000,1,14:13,1,3,+2,12,1,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
