ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,8,4,2,.286,7,.250,16,7,.875,8,38:43,0,2,+18,17,2,2,8
2,1,3,2,1,.333,3,.400,5,0,,0,35:24,1,1,+7,5,1,2,4
2,0,6,6,2,.286,7,.400,15,6,.750,8,32:54,3,3,+6,20,1,1,9
4,0,6,8,0,.000,1,.571,14,3,.600,5,32:38,2,1,+17,19,1,3,8
1,0,4,4,0,,0,.800,5,3,.750,4,31:23,1,1,+6,11,2,0,5
4,1,4,2,0,.000,2,.333,6,0,,0,19:08,3,2,+4,4,0,0,7
4,0,1,0,0,.000,1,.000,2,0,,0,16:42,0,3,-4,0,1,2,1
0,1,1,6,2,.400,5,.545,11,0,,0,15:52,0,1,+3,14,1,0,1
2,0,4,2,1,.333,3,.286,7,4,1.000,4,15:09,3,1,+1,9,0,1,7
0,0,0,0,0,,0,,0,0,,0,1:30,0,1,-2,0,0,0,0
0,0,0,0,0,,0,,0,2,1.000,2,0:37,0,0,-1,2,0,0,0
,,,,,,,,,,,,,,,,,,,
