ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,2,1,0,.000,3,.143,7,0,,0,30:30,0,2,+6,2,0,1,2
3,0,7,4,0,,0,.571,7,3,.600,5,29:18,3,4,+12,11,2,2,10
0,3,5,7,0,,0,.778,9,1,.500,2,28:43,2,1,-3,15,1,1,7
3,0,2,7,2,.500,4,.538,13,0,,0,27:34,1,0,-3,16,1,0,3
2,0,1,5,2,.286,7,.385,13,0,,0,27:16,1,0,+2,12,3,1,2
0,0,1,5,0,.000,4,.417,12,0,,0,22:46,0,0,-11,10,0,0,1
3,0,3,2,2,.286,7,.250,8,1,.500,2,21:08,2,2,-15,7,0,0,5
2,1,2,4,0,.000,1,.500,8,1,.500,2,20:13,1,4,-21,9,1,0,3
0,0,1,1,0,.000,2,.167,6,0,,0,17:30,0,0,-19,2,0,1,1
0,0,2,2,0,,0,.400,5,0,.000,2,15:02,5,3,-13,4,0,0,7
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
