ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,4,7,2,.400,5,.538,13,0,,0,39:13,0,2,-12,16,0,1,4
4,2,4,11,6,.857,7,.550,20,2,1.000,2,38:35,0,4,-8,30,1,4,4
7,0,3,11,0,,0,.524,21,3,1.000,3,38:12,1,2,-10,25,2,3,4
1,2,7,4,1,.250,4,.308,13,2,1.000,2,32:40,0,4,-1,11,1,4,7
1,3,7,3,0,,0,.500,6,2,1.000,2,32:16,3,3,-12,8,2,1,10
2,0,1,2,1,.500,2,.500,4,1,.500,2,17:32,0,2,0,6,0,0,1
2,1,1,1,1,.333,3,.250,4,1,.500,2,15:36,0,2,-9,4,1,0,1
1,0,3,1,0,,0,.500,2,1,1.000,1,14:42,1,1,-5,3,0,0,4
0,4,3,1,0,,0,.333,3,0,,0,11:17,1,1,+2,2,1,2,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
