ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,2,6,0,,0,.500,12,4,.800,5,29:29,0,0,-23,16,0,2,2
1,1,1,7,3,.600,5,.500,14,1,.500,2,25:39,0,1,-25,18,0,1,1
0,0,1,2,1,.250,4,.222,9,0,,0,25:13,0,1,-22,5,2,0,1
3,1,4,0,0,,0,.000,1,1,.250,4,23:21,3,3,-24,1,0,0,7
0,0,0,0,0,,0,.000,1,0,,0,1:50,0,0,0,0,0,0,0
1,0,2,5,3,.600,5,.625,8,4,.800,5,25:45,0,0,+9,17,1,1,2
7,0,2,2,1,.250,4,.250,8,4,1.000,4,24:11,0,2,+5,9,1,2,2
1,0,1,3,1,.200,5,.375,8,2,1.000,2,22:46,1,3,0,9,0,2,2
0,1,9,3,0,.000,1,.429,7,2,.667,3,20:52,5,2,-2,8,0,3,14
1,2,3,2,1,.500,2,.667,3,0,,0,15:45,0,0,+19,5,0,1,3
2,1,3,2,0,,0,.286,7,0,,0,10:40,2,2,-15,4,0,1,5
2,0,1,2,2,.667,3,.667,3,1,.500,2,7:21,0,1,+4,7,1,0,1
0,0,1,1,0,,0,.333,3,0,,0,7:08,0,1,-1,2,2,1,1
