ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,3,7,12,4,1.000,4,.522,23,6,.857,7,41:57,1,6,+4,34,3,2,8
5,0,6,3,0,.000,2,.200,15,7,.875,8,39:11,0,2,-8,13,0,0,6
2,0,1,6,2,.667,3,.750,8,0,,0,29:05,1,3,-8,14,2,0,2
3,1,6,3,0,,0,.600,5,2,.286,7,21:55,2,3,0,8,1,4,8
0,0,1,0,0,.000,1,.000,6,2,1.000,2,9:54,0,0,-5,2,0,0,1
5,0,0,1,0,.000,2,.167,6,1,1.000,1,28:18,0,0,-5,3,1,2,0
2,0,9,9,0,.000,1,.563,16,4,.667,6,27:44,5,5,+2,22,1,1,14
3,0,1,3,0,.000,2,.375,8,2,1.000,2,25:28,0,4,+2,8,0,1,1
1,0,1,1,1,.500,2,.250,4,3,1.000,3,22:41,1,1,+9,6,1,1,2
2,0,0,0,0,.000,1,.000,3,0,,0,14:44,1,2,+8,0,1,2,1
0,0,0,0,0,.000,2,.000,3,1,.500,2,4:04,0,1,-9,1,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
