ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,7,13,3,.429,7,.542,24,1,.500,2,38:52,1,3,-15,30,0,7,8
1,1,4,9,2,.400,5,.692,13,3,1.000,3,38:18,2,2,-5,23,0,1,6
3,0,1,6,1,1.000,1,.400,15,0,,0,35:04,2,2,-13,13,0,3,3
1,1,6,4,0,.000,2,.364,11,5,1.000,5,22:59,2,5,-11,13,0,1,8
2,0,6,1,0,,0,.333,3,1,.500,2,18:40,2,1,-7,3,0,2,8
0,0,10,4,0,,0,.444,9,0,,0,24:18,6,2,0,8,3,0,16
3,0,0,1,1,.333,3,.167,6,0,,0,20:44,0,0,+6,3,0,0,0
0,0,2,0,0,.000,2,.000,5,0,,0,19:26,0,3,0,0,1,0,2
1,0,0,1,0,.000,2,.333,3,0,,0,11:49,1,0,+1,2,0,2,1
2,0,0,0,0,,0,.000,1,0,,0,5:35,2,2,+6,0,0,1,2
1,0,1,0,0,.000,1,.000,2,0,,0,4:14,0,1,-2,0,0,1,1
0,0,0,0,0,,0,,0,0,,0,0:01,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
