ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,8,9,0,.000,4,.563,16,0,,0,31:53,3,3,-7,18,2,2,11
5,0,3,6,0,,0,.545,11,6,1.000,6,27:34,1,1,-20,18,0,1,4
1,0,2,6,1,.200,5,.429,14,3,1.000,3,25:25,2,3,-14,16,0,0,4
2,0,2,1,0,.000,3,.167,6,0,,0,21:56,0,1,-8,2,0,0,2
0,0,4,3,0,,0,.273,11,2,1.000,2,16:34,5,0,-12,8,0,1,9
3,1,4,4,1,.333,3,.500,8,2,1.000,2,26:51,0,0,-4,11,1,0,4
2,0,3,3,2,1.000,2,.600,5,0,,0,20:26,0,2,+11,8,2,1,3
2,0,4,2,0,,0,.667,3,0,.000,4,19:39,0,1,+9,4,0,2,4
3,0,2,2,1,.250,4,.333,6,3,1.000,3,17:31,2,3,-4,8,1,3,4
1,0,1,1,0,,0,.333,3,0,,0,15:29,0,1,-9,2,0,1,1
3,0,0,2,0,,0,.667,3,3,.750,4,10:45,1,3,+10,7,0,1,1
0,0,0,1,1,.333,3,.333,3,0,,0,2:59,0,1,+8,3,0,0,0
0,0,1,0,0,,0,,0,0,,0,2:58,0,0,-5,0,0,0,1
