ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,8,1,1.000,1,.800,10,0,,0,40:35,0,3,+23,17,0,0,2
11,1,7,6,0,,0,.375,16,3,1.000,3,38:06,0,2,+12,15,1,3,7
4,1,4,9,2,.333,6,.409,22,5,1.000,5,35:54,3,4,+13,25,0,1,7
4,0,6,7,0,.000,1,.636,11,2,1.000,2,34:57,3,4,+22,16,3,0,9
1,0,3,10,4,.571,7,.667,15,3,.600,5,32:59,2,5,+14,27,0,0,5
7,0,5,2,1,.333,3,.500,4,1,.500,2,22:48,0,0,-3,6,0,1,5
0,0,0,1,1,.500,2,.500,2,1,.500,2,14:01,0,0,+1,4,0,0,0
1,0,1,3,0,,0,.429,7,1,.500,2,12:30,2,0,-10,7,3,0,3
0,0,1,0,0,,0,.000,1,0,,0,6:45,1,5,-4,0,0,0,2
0,0,0,0,0,.000,1,.000,1,0,,0,1:25,0,0,-3,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
