ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,5,5,0,.000,4,.500,10,3,.750,4,38:48,0,1,+7,13,0,4,5
4,1,7,9,3,.300,10,.409,22,12,.857,14,35:53,0,3,+5,33,1,2,7
2,0,9,6,1,.200,5,.316,19,4,1.000,4,35:11,2,3,+9,17,0,2,11
1,0,3,3,2,.667,3,.429,7,0,.000,1,33:00,1,2,+7,8,0,0,4
1,2,8,1,0,,0,.333,3,2,1.000,2,28:01,1,4,+9,4,1,2,9
5,2,6,4,0,,0,.571,7,0,,0,19:55,5,4,-6,8,0,1,11
0,0,1,2,2,.667,3,.400,5,0,,0,18:12,1,2,-7,6,1,1,2
1,0,2,3,1,.500,2,.500,6,0,,0,15:00,1,1,-4,7,0,0,3
1,0,0,1,0,,0,1.000,1,0,,0,9:12,0,4,-4,2,0,3,0
0,1,1,2,1,.500,2,.500,4,0,,0,6:48,1,1,-1,5,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
