ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,1,6,0,.000,3,.500,12,4,1.000,4,40:33,0,2,-14,16,1,2,1
1,3,6,8,0,.000,5,.381,21,2,.667,3,37:36,3,2,-16,18,1,2,9
2,0,7,3,2,.400,5,.375,8,6,1.000,6,31:45,1,3,-3,14,0,2,8
4,1,1,2,0,.000,2,.250,8,0,,0,24:23,0,2,+1,4,2,1,1
2,2,5,5,0,,0,.500,10,0,.000,1,20:42,3,2,-10,10,0,0,8
3,2,7,2,0,,0,.286,7,0,,0,22:27,0,4,-6,4,0,1,7
3,0,1,3,0,.000,2,.375,8,1,1.000,1,22:24,0,3,-13,7,1,1,1
2,0,1,4,2,.500,4,.571,7,3,1.000,3,19:19,1,0,-9,13,0,0,2
0,0,1,3,1,1.000,1,.500,6,2,1.000,2,16:00,0,2,-6,9,0,1,1
2,1,1,0,0,,0,.000,1,0,,0,4:51,1,0,+1,0,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
