ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,1,9,7,1,.143,7,.412,17,3,.500,6,45:18,0,0,+3,18,0,2,9
3,0,4,7,0,.000,5,.438,16,3,.600,5,32:14,1,3,-2,17,4,3,5
1,1,2,4,0,,0,.667,6,1,.500,2,29:17,0,2,-13,9,0,2,2
2,0,4,7,0,,0,.700,10,1,.250,4,23:29,2,3,-2,15,0,1,6
0,1,1,3,1,.500,2,.600,5,1,1.000,1,16:43,1,1,+2,8,0,0,2
4,0,7,3,1,.143,7,.214,14,6,1.000,6,39:55,2,1,-4,13,0,3,9
3,0,1,7,5,.833,6,.636,11,0,,0,32:33,1,1,+2,19,1,1,2
3,0,3,4,0,.000,2,.444,9,0,.000,1,24:55,0,2,+2,8,1,0,3
0,1,5,1,0,,0,.200,5,2,1.000,2,20:33,3,1,+2,4,0,1,8
0,0,0,0,0,,0,,0,0,,0,0:03,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
