ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,1,5,7,3,.375,8,.500,14,3,1.000,3,36:49,0,3,-8,20,2,3,5
9,0,5,7,3,.375,8,.467,15,0,,0,35:37,1,3,-1,17,0,3,6
1,1,1,6,0,,0,.857,7,6,.750,8,29:51,1,5,-4,18,0,3,2
0,2,3,5,0,,0,.714,7,1,.500,2,26:06,1,2,-5,11,1,2,4
1,0,3,2,0,.000,3,.333,6,0,,0,26:05,0,0,+1,4,0,1,3
1,1,4,3,3,.500,6,.333,9,1,.500,2,21:55,0,0,-4,10,0,3,4
1,0,1,6,4,.667,6,.600,10,0,,0,21:54,0,1,+2,16,0,2,1
2,3,4,0,0,,0,,0,4,1.000,4,18:09,2,3,+1,4,1,0,6
1,0,1,1,1,1.000,1,.333,3,1,.500,2,12:23,0,1,-2,4,3,1,1
1,0,1,1,0,.000,1,.333,3,0,,0,11:11,0,0,+5,2,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
