ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,4,2,1,.111,9,.154,13,0,,0,36:06,1,1,-1,5,0,3,5
3,1,11,8,4,.571,7,.533,15,4,1.000,4,35:38,1,1,+7,24,0,1,12
7,0,5,9,5,.556,9,.500,18,7,1.000,7,33:53,0,0,+5,30,0,3,5
2,2,4,6,4,.571,7,.545,11,0,,0,33:45,3,2,+12,16,0,1,7
1,1,2,4,0,,0,.571,7,2,.500,4,26:38,3,1,-15,10,2,1,5
5,0,2,4,2,.400,5,.444,9,1,.500,2,22:07,0,0,+20,11,0,0,2
0,0,3,1,0,.000,1,.250,4,1,1.000,1,19:24,0,2,0,3,0,1,3
1,0,2,3,0,,0,.500,6,0,.000,4,18:22,3,2,-3,6,0,0,5
2,0,1,1,0,.000,1,.500,2,2,1.000,2,14:07,0,2,0,4,1,2,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
