ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,9,8,0,,0,.571,14,0,,0,36:21,2,5,+3,16,1,2,11
10,0,5,5,4,.444,9,.357,14,4,1.000,4,34:00,1,1,-1,18,0,1,6
4,0,3,3,0,.000,2,.231,13,1,.500,2,32:26,0,2,0,7,4,0,3
2,0,5,7,4,.667,6,.700,10,1,.500,2,30:00,1,1,-1,19,1,1,6
1,1,0,2,0,.000,1,.286,7,0,,0,20:13,2,0,-7,4,0,2,2
1,0,3,8,3,.750,4,.727,11,0,,0,29:33,0,1,+15,19,0,1,3
4,0,2,4,1,.333,3,.571,7,0,,0,17:55,0,2,+9,9,1,1,2
0,1,4,4,0,.000,1,.571,7,0,.000,1,15:34,1,2,+8,8,0,1,5
3,0,3,2,0,.000,1,.500,4,2,1.000,2,14:00,0,0,+9,6,1,2,3
0,1,2,0,0,,0,.000,1,1,.500,2,9:58,0,3,+5,1,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
