ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,1,5,5,4,.800,5,.556,9,2,.667,3,35:39,0,4,+18,16,3,0,5
6,0,5,12,2,.667,3,.632,19,4,1.000,4,34:38,0,3,+20,30,5,2,5
0,1,6,2,0,,0,.400,5,2,.500,4,33:06,0,1,-5,6,0,2,6
1,1,7,6,0,,0,.667,9,2,1.000,2,30:30,2,2,+25,14,0,0,9
1,1,1,1,0,.000,5,.111,9,4,1.000,4,22:52,0,1,-2,6,0,1,1
1,0,1,5,2,1.000,2,.625,8,0,,0,27:15,0,1,+1,12,0,0,1
5,1,4,8,3,.429,7,.571,14,1,1.000,1,26:38,0,1,+8,20,1,2,4
3,0,1,0,0,.000,2,.000,2,2,1.000,2,13:22,0,0,-13,2,1,3,1
0,1,2,4,0,,0,.800,5,1,.500,2,11:52,2,3,-12,9,0,3,4
1,0,1,0,0,,0,,0,0,,0,4:08,0,1,-5,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
