ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,14,5,0,.000,6,.357,14,4,1.000,4,37:04,0,3,+2,14,0,2,14
4,1,3,8,0,.000,2,.533,15,3,.750,4,34:46,0,1,+2,19,1,2,3
1,1,8,5,0,,0,.455,11,1,1.000,1,27:47,4,3,+2,11,0,0,12
1,1,1,5,0,,0,1.000,5,2,1.000,2,23:45,1,4,+4,12,0,3,2
0,0,3,3,0,.000,1,.429,7,0,,0,22:39,0,0,-2,6,1,0,3
2,0,6,5,2,.500,4,.556,9,4,.800,5,29:57,0,1,+4,16,0,3,6
0,1,3,2,0,,0,.667,3,2,1.000,2,21:33,2,3,+11,6,0,0,5
3,1,4,5,1,.333,3,.500,10,3,1.000,3,20:59,1,2,+11,14,0,1,5
2,0,1,0,0,,0,.000,1,7,1.000,7,13:14,0,2,+6,7,0,1,1
1,0,1,2,0,.000,2,.500,4,0,,0,8:16,1,0,0,4,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
