ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,2,6,3,0,,0,.600,5,3,.750,4,32:38,3,2,+2,9,1,2,9
3,0,2,6,2,.500,4,.462,13,4,.800,5,31:13,0,2,+2,18,1,4,2
2,0,8,6,0,,0,.667,9,0,,0,30:05,1,3,-4,12,2,2,9
3,1,8,4,0,.000,3,.333,12,5,.833,6,28:35,0,1,-13,13,0,1,8
2,1,3,3,1,.167,6,.300,10,4,1.000,4,27:11,2,1,-3,11,0,0,5
2,0,3,2,1,.250,4,.200,10,0,,0,26:30,1,0,-16,5,0,1,4
1,0,4,0,0,.000,3,.000,3,2,1.000,2,20:49,0,3,-14,2,1,0,4
0,0,4,4,0,,0,.667,6,2,1.000,2,15:22,1,1,-19,10,0,1,5
2,0,1,1,0,.000,1,.167,6,1,.500,2,14:54,0,0,-26,3,0,3,1
2,0,0,0,0,,0,,0,0,,0,8:37,0,1,+5,0,0,0,0
0,0,1,1,0,,0,1.000,1,0,,0,4:06,0,0,+1,2,0,1,1
,,,,,,,,,,,,,,,,,,,
