ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,11,3,1,.500,2,.500,6,0,,0,33:32,0,1,+2,7,2,1,11
4,0,4,4,2,.286,7,.286,14,2,1.000,2,31:27,2,1,-1,12,2,3,6
4,0,1,7,2,.400,5,.389,18,8,.889,9,31:06,0,1,-3,24,2,0,1
1,4,3,1,0,,0,.200,5,1,.500,2,28:22,2,3,+2,3,1,1,5
0,0,1,0,0,,0,.000,1,0,,0,4:29,0,1,-3,0,0,0,1
2,0,1,4,2,.667,3,.444,9,2,1.000,2,28:23,0,3,+6,12,1,0,1
1,1,1,4,0,,0,.500,8,2,.667,3,23:13,2,2,+5,10,2,1,3
1,1,6,7,0,.000,2,.583,12,2,1.000,2,22:22,2,4,+9,16,0,0,8
2,2,5,4,0,.000,1,.400,10,2,1.000,2,20:12,4,2,+4,10,0,2,9
4,0,3,1,0,.000,2,.111,9,1,.500,2,16:54,1,2,+9,3,0,0,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
