ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
10,1,5,9,5,.417,12,.429,21,2,.667,3,36:29,1,1,+6,25,1,5,6
4,1,5,0,0,,0,.000,6,0,,0,33:35,1,3,+3,0,0,0,6
4,0,5,4,1,.333,3,.364,11,2,1.000,2,27:32,0,3,-19,11,1,0,5
0,0,7,6,3,.600,5,.600,10,1,.500,2,25:22,1,3,+1,16,1,0,8
0,2,3,2,0,,0,1.000,2,0,,0,18:33,2,3,+2,4,0,0,5
6,0,3,6,3,.333,9,.462,13,0,,0,28:27,0,1,+7,15,0,3,3
1,0,3,8,4,.444,9,.571,14,2,1.000,2,27:16,0,1,-6,22,0,1,3
4,0,5,7,2,.500,4,.700,10,0,,0,24:49,0,6,-11,16,0,1,5
1,0,1,2,1,1.000,1,.400,5,0,,0,14:12,0,0,-15,5,0,1,1
0,0,1,0,0,,0,,0,0,,0,3:45,0,0,-3,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
