ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,6,10,2,.222,9,.400,25,3,1.000,3,37:01,1,1,-14,25,1,1,7
4,2,6,3,2,.333,6,.300,10,5,1.000,5,35:13,1,0,-8,13,0,1,7
2,2,9,2,0,,0,.333,6,6,.600,10,34:34,4,4,-2,10,1,1,13
0,0,1,3,1,.167,6,.214,14,6,1.000,6,30:18,1,4,-15,13,0,1,2
0,0,2,2,0,,0,.500,4,0,,0,16:47,0,3,+10,4,1,1,2
3,0,4,6,3,.375,8,.500,12,0,,0,36:19,1,4,-10,15,1,1,5
4,0,10,7,7,.778,9,.538,13,1,.500,2,32:45,0,2,+4,22,0,4,10
4,1,6,4,0,.000,2,.667,6,0,,0,21:15,0,2,+9,8,0,3,6
7,0,0,3,0,.000,3,.429,7,0,.000,2,20:48,0,1,+1,6,3,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
