ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,6,12,4,.444,9,.500,24,4,.800,5,35:49,1,4,+15,32,0,3,7
2,1,6,6,2,.667,3,.545,11,5,.714,7,29:04,1,0,+16,19,0,0,7
0,0,9,2,0,,0,.400,5,4,1.000,4,27:01,4,2,+1,8,0,0,13
5,0,4,1,0,.000,2,.125,8,7,1.000,7,25:05,0,2,+7,9,0,2,4
1,3,4,3,0,,0,1.000,3,2,1.000,2,18:54,2,4,-1,8,0,0,6
3,1,4,6,3,.600,5,.462,13,3,1.000,3,28:09,0,3,-2,18,0,0,4
3,0,1,3,0,.000,2,.375,8,0,,0,22:05,0,1,+2,6,1,0,1
1,0,2,0,0,,0,.000,6,5,.833,6,20:59,0,2,-2,5,2,0,2
0,0,4,3,1,.500,2,.500,6,0,,0,19:53,0,2,-15,7,0,0,4
0,0,1,1,0,.000,3,.143,7,0,,0,13:01,0,3,-26,2,1,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
