ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,12,5,3,.500,6,.500,10,3,.750,4,38:02,0,2,0,16,3,1,12
6,0,1,6,3,.375,8,.353,17,3,1.000,3,34:42,1,1,+9,18,0,2,2
6,0,3,4,1,.333,3,.444,9,2,1.000,2,33:26,0,2,-12,11,0,4,3
1,0,2,6,3,.500,6,.400,15,0,,0,31:39,0,6,+3,15,2,1,2
1,0,6,3,0,,0,.500,6,1,.500,2,29:18,0,3,-5,7,2,0,6
0,0,2,4,3,.500,6,.444,9,2,1.000,2,23:40,0,0,-11,13,0,1,2
0,2,6,2,0,,0,.667,3,0,,0,17:57,2,3,-3,4,0,0,8
1,0,2,4,0,.000,3,.500,8,4,.800,5,14:59,0,2,+4,12,0,0,2
4,0,1,1,0,.000,1,.200,5,0,,0,13:18,0,1,-16,2,0,0,1
0,0,0,0,0,,0,,0,0,,0,2:59,0,0,-4,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
