ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,9,3,1,.333,3,.429,7,0,,0,33:21,1,1,+3,7,0,0,10
7,0,3,8,1,.143,7,.381,21,5,.833,6,32:53,0,1,-4,22,0,1,3
6,0,2,5,0,.000,4,.357,14,0,,0,31:37,0,0,-3,10,2,5,2
2,0,2,7,0,,0,.700,10,1,1.000,1,29:28,4,4,-4,15,3,2,6
0,1,2,4,0,,0,.800,5,1,1.000,1,27:00,2,0,0,9,2,0,4
1,1,3,6,4,.571,7,.462,13,2,1.000,2,33:11,2,3,+15,18,0,2,5
1,0,3,5,3,.600,5,.556,9,7,.875,8,21:28,0,1,+7,20,1,0,3
3,1,7,2,0,.000,1,.250,8,0,,0,15:55,1,0,+10,4,0,0,8
2,0,0,2,0,,0,.667,3,0,,0,15:07,2,2,+11,4,1,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
