ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,5,7,2,.333,6,.438,16,8,1.000,8,36:49,0,2,+3,24,3,1,5
6,0,3,6,1,.200,5,.353,17,2,1.000,2,35:06,0,3,-2,15,2,3,3
2,2,8,5,0,,0,.500,10,2,1.000,2,34:59,2,1,-2,12,0,0,10
2,0,6,7,0,,0,.636,11,1,.500,2,28:42,3,5,0,15,1,0,9
1,0,2,3,1,.333,3,.375,8,2,1.000,2,28:29,2,1,+5,9,3,2,4
1,1,3,7,2,.333,6,.500,14,1,.333,3,21:48,1,3,-1,17,0,0,4
0,0,3,5,1,.333,3,.556,9,2,1.000,2,19:31,2,4,-7,13,0,2,5
2,0,2,2,0,,0,.667,3,0,,0,19:18,2,4,-2,4,2,2,4
4,0,0,2,1,.333,3,.333,6,4,1.000,4,15:18,0,1,-4,9,0,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
