ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,0,5,7,0,.000,3,.412,17,3,.500,6,29:32,3,3,-13,17,0,2,8
1,0,3,2,1,.167,6,.286,7,0,,0,27:28,1,3,-27,5,1,3,4
4,0,5,4,1,.167,6,.333,12,0,,0,27:05,2,2,-19,9,2,2,7
0,1,5,4,0,,0,.800,5,3,.750,4,26:01,2,3,-26,11,0,1,7
2,0,3,4,0,.000,2,.308,13,0,.000,1,25:32,0,2,-26,8,0,3,3
0,0,3,4,0,.000,3,.571,7,0,,0,21:50,0,2,-8,8,2,1,3
2,0,2,1,1,.333,3,.200,5,2,1.000,2,21:45,1,1,-15,5,0,1,3
1,0,0,1,1,.500,2,.200,5,0,,0,18:19,0,1,-9,3,0,2,0
1,1,1,1,0,,0,.500,2,0,,0,13:54,0,2,-6,2,2,0,1
0,0,2,1,0,.000,1,.250,4,0,,0,13:52,0,1,0,2,0,0,2
0,0,1,0,0,,0,.000,2,0,,0,7:48,0,0,+1,0,0,0,1
1,0,1,2,0,,0,.500,4,0,,0,6:54,0,0,+3,4,1,1,1
,,,,,,,,,,,,,,,,,,,
