ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,1,7,14,5,.556,9,.560,25,2,.500,4,46:02,0,3,-8,35,1,10,7
2,0,3,2,1,.200,5,.222,9,0,,0,39:44,1,3,+1,5,2,2,4
1,1,2,5,0,.000,1,.556,9,1,.500,2,39:26,1,2,+4,11,1,1,3
0,0,9,8,1,.167,6,.444,18,8,1.000,8,36:08,1,6,-6,25,1,1,10
0,0,6,6,3,.600,5,.600,10,6,1.000,6,33:00,1,4,-4,21,1,2,7
1,1,8,6,4,.500,8,.500,12,2,1.000,2,30:28,0,2,+3,18,0,1,8
2,1,3,0,0,.000,1,.000,1,0,,0,20:37,1,2,-8,0,0,1,4
0,0,1,0,0,,0,,0,0,,0,10:16,0,1,-4,0,0,0,1
4,0,1,2,0,,0,.667,3,0,,0,6:58,0,0,+5,4,1,1,1
0,0,0,1,0,,0,.500,2,0,,0,2:21,2,2,+2,2,0,2,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
