ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,1,10,4,.571,7,.500,20,3,1.000,3,39:58,1,0,+2,27,1,7,2
4,0,5,11,2,.500,4,.647,17,4,.667,6,39:31,3,3,-2,28,1,7,8
1,1,5,8,3,.300,10,.471,17,6,1.000,6,35:51,5,1,+1,25,0,1,10
1,0,6,2,0,,0,.500,4,4,1.000,4,28:15,4,3,-6,8,0,1,10
1,2,1,3,1,1.000,1,.750,4,0,,0,25:28,0,1,-4,7,4,2,1
1,2,3,4,2,.500,4,.571,7,0,,0,26:11,0,0,+10,10,1,0,3
0,0,0,1,1,.500,2,.333,3,0,,0,18:51,0,2,+7,3,1,2,0
0,0,4,4,2,.333,6,.500,8,0,,0,18:18,0,1,+13,10,0,0,4
0,0,0,1,0,,0,.500,2,0,,0,7:38,0,1,-1,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
