ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,13,11,4,.400,10,.478,23,1,.250,4,33:25,3,0,-10,27,0,2,16
7,0,1,10,1,.200,5,.500,20,3,.750,4,31:39,1,3,-5,24,1,2,2
2,0,2,1,0,.000,1,.167,6,0,,0,28:20,1,2,-10,2,0,3,3
3,1,9,1,0,,0,.500,2,0,.000,2,27:33,3,5,0,2,0,0,12
1,1,3,2,1,.500,2,.333,6,0,,0,19:52,0,1,+3,5,0,1,3
2,2,5,3,2,.250,8,.333,9,0,,0,27:27,0,2,-10,8,0,4,5
1,0,1,1,0,,0,.500,2,2,1.000,2,27:00,1,2,-4,4,2,1,2
0,1,0,3,2,.667,3,.250,12,1,.500,2,23:46,0,0,-9,9,0,1,0
2,0,3,2,0,,0,.500,4,5,.833,6,13:23,0,1,-5,9,0,2,3
0,0,3,0,0,,0,.000,1,0,,0,6:11,2,0,-2,0,0,2,5
0,0,0,1,1,1.000,1,1.000,1,0,,0,1:24,0,0,+2,3,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
