ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,4,11,1,.167,6,.500,22,4,.667,6,39:52,1,1,-7,27,0,3,5
10,0,10,12,0,.000,6,.545,22,5,.625,8,39:05,4,1,+18,29,1,3,14
1,0,1,3,2,.400,5,.375,8,0,,0,35:23,0,1,+6,8,0,2,1
2,0,7,3,1,.333,3,.500,6,2,1.000,2,33:39,0,6,+21,9,0,1,7
4,0,1,2,0,,0,.400,5,0,.000,2,25:58,3,4,-22,4,1,0,4
0,0,9,5,5,.714,7,.714,7,0,,0,21:57,0,2,+18,15,1,0,9
0,0,1,1,1,.125,8,.111,9,0,,0,19:09,0,1,-28,3,0,0,1
3,0,0,1,1,1.000,1,1.000,1,1,1.000,1,16:36,0,1,-11,4,1,0,0
1,0,1,1,0,.000,3,.250,4,0,,0,8:22,0,0,-20,2,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
