ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
15,1,2,6,1,.250,4,.500,12,3,1.000,3,41:41,0,2,+16,16,1,5,2
5,0,3,10,2,.286,7,.455,22,4,1.000,4,34:38,1,5,+11,26,1,3,4
1,0,12,6,1,.167,6,.375,16,2,1.000,2,31:03,5,1,+14,15,0,2,17
0,0,0,6,4,.667,6,.667,9,0,,0,26:06,0,0,+9,16,2,0,0
0,2,3,3,0,.000,1,.500,6,3,.500,6,25:42,1,3,+14,9,2,0,4
2,0,4,7,4,.667,6,.700,10,0,,0,25:20,1,2,-1,18,2,0,5
2,0,2,2,1,.500,2,.667,3,3,.600,5,20:43,1,2,-6,8,0,1,3
1,0,0,3,2,.400,5,.429,7,2,1.000,2,19:10,0,4,-4,10,3,0,0
1,0,2,0,0,,0,.000,1,0,,0,13:22,1,1,+1,0,0,1,3
0,0,0,1,0,,0,1.000,1,0,,0,0:46,0,0,+2,2,0,0,0
0,0,0,0,0,,0,,0,0,,0,0:46,0,0,+2,0,0,0,0
0,0,1,0,0,,0,,0,0,,0,0:46,0,0,+2,0,0,0,1
