ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,0,3,5,0,,0,.833,6,1,.500,2,30:48,3,2,-14,11,1,0,6
1,0,6,4,0,.000,7,.235,17,2,.500,4,27:52,0,0,-17,10,0,0,6
1,0,4,4,2,.286,7,.400,10,0,,0,27:34,0,4,-20,10,0,0,4
5,0,3,4,1,1.000,1,.500,8,2,1.000,2,26:13,0,2,-17,11,0,5,3
3,0,5,5,0,.000,2,.455,11,0,,0,25:19,0,4,-8,10,0,0,5
1,0,6,4,2,.400,5,.444,9,2,.667,3,27:40,0,2,-20,12,0,0,6
0,0,4,1,0,.000,2,.200,5,0,,0,23:40,0,3,-11,2,0,1,4
2,0,2,1,0,,0,.333,3,0,,0,18:19,1,4,-13,2,4,4,3
0,0,1,0,0,.000,1,.000,2,0,,0,17:07,0,2,-18,0,0,0,1
2,0,2,4,0,.000,2,.333,12,2,1.000,2,15:28,0,1,-12,10,0,2,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
