ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,10,8,2,.400,5,.500,16,2,.667,3,37:39,1,1,-4,20,0,2,11
14,1,7,9,1,.200,5,.391,23,6,.857,7,35:52,1,1,+11,25,2,5,8
2,0,6,3,0,.000,5,.176,17,2,.667,3,33:52,1,2,-9,8,2,4,7
1,1,1,3,3,.429,7,.429,7,2,1.000,2,32:06,0,2,-1,11,3,1,1
0,2,7,3,0,,0,.500,6,1,.500,2,29:35,6,2,0,7,0,0,13
3,0,2,3,1,.500,2,.750,4,0,,0,25:32,1,1,-3,7,1,1,3
2,0,2,4,4,.500,8,.444,9,0,,0,18:25,0,3,+1,12,2,0,2
0,0,3,2,1,.500,2,.500,4,1,1.000,1,13:34,0,1,+3,6,0,1,3
0,0,0,2,2,.500,4,.400,5,0,,0,13:25,1,2,+7,6,0,2,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
