date_game,games,face_to_face,pts,opp_pts,game_streak,win_ratio,overtimes,time_between_games,3ast,3tov,3fg,3fga,3fg3,3fg3a,3ft,3fta,3orb,3drb,3stl,3blk,3pf,3plus_minus,8ast,8tov,8fg,8fga,8fg3,8fg3a,8ft,8fta,8orb,8drb,8stl,8blk,8pf,8plus_minus,BRK,PHI,MIL,CHI,CLE,BOS,LAC,MEM,ATL,MIA,CHO,UTA,SAC,NYK,LAL,ORL,DAL,DEN,IND,NOP,DET,TOR,HOU,SAS,PHO,OKC,MIN,POR,GSW,WAS,game_result
2017-10-18,SAS-MIN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
2017-10-18,UTA-DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-18,WAS-PHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-10-19,LAL-LAC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-19,OKC-NYK,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-10-19,TOR-CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-20,BRK-ORL,0.0,0.7772276431202436,0.73818181091813,0.39285714285714285,0.0,0.6,0.2727272727272727,0.59375,0.7755102040816326,0.6494845360824744,0.5859374999999999,0.7,0.6778523489932886,0.6869565217391305,0.54,0.45333333333333337,0.3191489361702127,0.41304347826086957,0.1111111111111111,0.7857142857142857,0.2716535433070866,0.5757575757575758,0.7215189873417721,0.6942148760330579,0.6224066390041493,0.7243589743589743,0.656,0.6756756756756757,0.5053763440860215,0.5238095238095238,0.36199095022624433,0.4897959183673469,0.125,0.8888888888888888,0.2875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-20,CHO-ATL,0.0,0.15346536111882864,0.3018181624483466,0.39285714285714285,0.0,0.6,0.2727272727272727,0.46875,0.6938775510204082,0.0,0.0,0.5,0.738255033557047,0.7913043478260869,0.76,0.013333333333333357,0.7978723404255319,0.021739130434782646,0.3333333333333333,0.35714285714285715,0.2480314960629921,0.45454545454545453,0.620253164556962,0.0,0.0,0.5192307692307693,0.72,0.7837837837837838,0.7419354838709677,0.0,0.9049773755656109,0.0,0.375,0.3660130718954248,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-20,DAL-SAC,0.0,0.7178217115010612,0.5309090778949829,0.4642857142857143,0.0,0.6,0.2727272727272727,0.84375,0.4489795918367347,0.46391752577319595,0.44531249999999994,0.95,0.9395973154362416,0.7652173913043478,0.7,0.45333333333333337,0.5106382978723404,0.4782608695652174,0.5,0.44285714285714284,0.44881889763779526,0.8181818181818182,0.31645569620253167,0.49586776859504134,0.47302904564315346,0.9807692307692307,0.9333333333333333,0.7567567567567568,0.6774193548387096,0.5238095238095238,0.579185520361991,0.5714285714285714,0.5625,0.47058823529411764,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-20,IND-POR,0.0,0.7920791260250393,1.0,0.4642857142857143,1.0,0.6,0.2727272727272727,0.8125,0.4489795918367347,0.8659793814432991,0.7734374999999999,0.25,0.697986577181208,0.582608695652174,0.56,0.41333333333333333,0.2553191489361702,0.7391304347826088,0.6111111111111112,0.7000000000000001,0.0,0.7878787878787878,0.31645569620253167,0.9256198347107438,0.821576763485477,0.26282051282051283,0.6773333333333333,0.5675675675675675,0.5268817204301075,0.47619047619047616,0.2895927601809955,0.8979591836734694,0.6875,0.7843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
2017-10-20,MIL-CLE,0.0,0.6435642969770833,0.4109090745657924,0.4642857142857143,1.0,0.6,0.18181818181818182,0.59375,0.4489795918367347,0.5876288659793816,0.32812499999999994,0.6,0.47651006711409394,0.6086956521739131,0.58,0.33333333333333337,0.4787234042553191,0.6739130434782609,0.5,0.35714285714285715,0.5196850393700787,0.5757575757575758,0.31645569620253167,0.628099173553719,0.34854771784232363,0.6217948717948718,0.44266666666666665,0.5945945945945946,0.5483870967741935,0.38095238095238093,0.5429864253393665,0.8163265306122449,0.5625,0.3660130718954248,0.55,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-20,MIN-UTA,0.0,0.45049501921474056,0.5199999866832382,0.39285714285714285,0.0,0.6,0.2727272727272727,0.4375,0.4489795918367347,0.46391752577319595,0.5859374999999999,0.45,0.3959731543624161,0.5565217391304348,0.62,0.6533333333333334,0.5744680851063829,0.3478260869565218,0.4444444444444444,0.39999999999999997,0.2480314960629921,0.42424242424242425,0.31645569620253167,0.49586776859504134,0.6224066390041493,0.46794871794871795,0.35733333333333334,0.5405405405405406,0.5913978494623656,0.7619047619047619,0.6515837104072398,0.40816326530612246,0.5,0.41830065359477125,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-20,NOP-GSW,0.0,0.10891091240444185,0.1927272503309007,0.4642857142857143,0.0,0.6,0.18181818181818182,0.0,0.5306122448979592,0.18556701030927839,0.46874999999999994,0.05,0.3959731543624161,0.6347826086956522,0.64,0.8533333333333334,0.5425531914893617,0.41304347826086957,0.6666666666666666,0.7428571428571429,0.3307086614173228,0.0,0.4177215189873418,0.19834710743801653,0.49792531120331945,0.057692307692307696,0.35733333333333334,0.6216216216216216,0.6129032258064516,1.0,0.6153846153846154,0.4897959183673469,0.75,0.8366013071895425,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
2017-10-20,PHI-BOS,0.0,0.7846533845726414,0.5636363515302166,0.5,0.0,0.6,0.2727272727272727,0.640625,0.7755102040816326,0.7577319587628867,0.5742187499999999,0.775,0.5973154362416107,0.4782608695652174,0.4,0.49333333333333335,0.6223404255319148,0.11956521739130438,0.6666666666666666,0.5928571428571429,0.4665354330708661,0.6212121212121212,0.7215189873417721,0.8099173553719008,0.6099585062240663,0.8012820512820513,0.5706666666666667,0.4594594594594595,0.3548387096774194,0.5714285714285714,0.7058823529411765,0.12244897959183673,0.75,0.6535947712418301,0.49375,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-20,PHO-LAL,0.0,0.31683167307158017,0.5745454427419612,0.4642857142857143,0.0,0.6,0.36363636363636365,0.25,0.40816326530612246,0.309278350515464,0.44531249999999994,0.65,0.7181208053691276,0.4782608695652174,0.38,0.37333333333333335,0.0,0.5434782608695652,0.5555555555555556,0.7857142857142857,0.0826771653543307,0.24242424242424243,0.26582278481012656,0.3305785123966942,0.47302904564315346,0.6730769230769231,0.6986666666666667,0.4594594594594595,0.3333333333333333,0.42857142857142855,0.0,0.6530612244897959,0.625,0.8888888888888888,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-20,WAS-DET,0.0,0.8217820918346304,0.6727272636476624,0.4642857142857143,1.0,0.6,0.2727272727272727,0.5,0.5714285714285714,0.618556701030928,0.5156249999999999,0.35,0.4161073825503356,1.0,1.0,0.7333333333333334,0.4787234042553191,0.08695652173913047,0.8888888888888888,0.44285714285714284,0.37795275590551175,0.48484848484848486,0.46835443037974683,0.6611570247933884,0.5477178423236514,0.36538461538461536,0.37866666666666665,1.0,1.0,0.8571428571428571,0.5429864253393665,0.08163265306122448,1.0,0.47058823529411764,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-10-21,CHI-SAS,0.0,0.45049501921474056,0.5963636251654504,0.39285714285714285,0.0,0.6,0.18181818181818182,0.59375,0.8571428571428571,0.46391752577319595,0.49218749999999994,0.6,0.7181208053691276,0.4782608695652174,0.46,0.37333333333333335,0.2553191489361702,0.41304347826086957,0.0,0.7000000000000001,0.1653543307086614,0.5757575757575758,0.8227848101265823,0.49586776859504134,0.5228215767634854,0.6217948717948718,0.6986666666666667,0.4594594594594595,0.41935483870967744,0.42857142857142855,0.2895927601809955,0.4897959183673469,0.0,0.7843137254901961,0.175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-21,CLE-ORL,0.0,0.41336631195275153,0.18727270472502844,0.5714285714285714,1.0,0.6,0.2727272727272727,0.46875,0.4897959183673469,0.49484536082474234,0.31640624999999994,0.25,0.436241610738255,0.5434782608695653,0.46,0.41333333333333333,0.6382978723404255,0.28260869565217395,0.3611111111111111,0.29285714285714287,0.5787401574803149,0.45454545454545453,0.3670886075949367,0.5289256198347108,0.33609958506224064,0.26282051282051283,0.4,0.527027027027027,0.41935483870967744,0.47619047619047616,0.7239819004524887,0.32653061224489793,0.40625,0.2875816993464052,0.6125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-21,DEN-SAC,0.0,0.5470296580959119,0.5036363498656213,0.39285714285714285,0.0,0.6,0.45454545454545453,0.640625,0.7142857142857143,0.47938144329896915,0.24609374999999997,0.7,0.5771812080536912,0.5695652173913044,0.49,0.23333333333333336,0.351063829787234,0.31521739130434784,0.4722222222222222,0.44285714285714284,0.34251968503937,0.6212121212121212,0.6455696202531646,0.512396694214876,0.2614107883817427,0.7243589743589743,0.5493333333333333,0.5540540540540541,0.45161290322580644,0.2619047619047619,0.39819004524886875,0.3673469387755102,0.53125,0.47058823529411764,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-21,HOU-DAL,0.0,0.7623761602154481,0.45999998501864303,0.6071428571428571,1.0,0.6,0.45454545454545453,0.609375,0.5102040816326531,0.7577319587628867,0.7148437499999999,0.475,0.5771812080536912,0.5956521739130435,0.54,0.5733333333333334,0.6063829787234042,0.5760869565217391,0.4166666666666667,0.44285714285714284,0.5610236220472441,0.5909090909090909,0.3924050632911392,0.8099173553719008,0.7593360995850621,0.4935897435897436,0.5493333333333333,0.581081081081081,0.5053763440860215,0.6666666666666666,0.6877828054298643,0.6938775510204082,0.46875,0.47058823529411764,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-21,LAC-PHO,0.0,0.6287128140722876,0.0072726997312427795,0.5714285714285714,1.0,0.6,0.36363636363636365,0.890625,0.3877551020408163,0.7577319587628867,0.8789062499999999,0.575,0.5973154362416107,0.3086956521739131,0.18,0.7333333333333334,0.8776595744680851,0.7065217391304348,0.19444444444444445,0.3357142857142857,0.9448818897637794,0.8636363636363636,0.24050632911392406,0.8099173553719008,0.933609958506224,0.5961538461538461,0.5706666666666667,0.28378378378378377,0.11827956989247312,0.8571428571428571,0.995475113122172,0.8571428571428571,0.21875,0.33986928104575165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-21,MEM-GSW,0.0,0.2351485170952044,0.0727272470017103,0.4642857142857143,1.0,0.6,0.45454545454545453,0.203125,0.2653061224489796,0.40206185567010316,0.6328124999999999,0.1,0.3657718120805369,0.46521739130434786,0.63,0.7333333333333334,0.3191489361702127,0.7065217391304348,0.4722222222222222,0.7000000000000001,0.5610236220472441,0.19696969696969696,0.08860759493670886,0.4297520661157025,0.6721991701244813,0.10897435897435898,0.3253333333333333,0.44594594594594594,0.6021505376344086,0.8571428571428571,0.36199095022624433,0.8571428571428571,0.53125,0.7843137254901961,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
2017-10-21,MIA-IND,0.0,0.42079205340514936,0.329090890477708,0.4642857142857143,0.0,0.6,0.45454545454545453,0.75,0.5306122448979592,0.5876288659793816,0.7499999999999999,0.575,0.5771812080536912,0.2304347826086957,0.17,0.49333333333333335,0.5425531914893617,0.4456521739130435,0.3611111111111111,0.44285714285714284,0.43110236220472437,0.7272727272727273,0.4177215189873418,0.628099173553719,0.7966804979253111,0.5961538461538461,0.5493333333333333,0.20270270270270271,0.10752688172043011,0.5714285714285714,0.6153846153846154,0.5306122448979592,0.40625,0.47058823529411764,0.45625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-21,MIL-POR,0.0,0.3094059316191824,0.6399999900124287,0.35714285714285715,0.5,0.6,0.2727272727272727,0.609375,0.6122448979591837,0.37113402061855677,0.17578124999999997,0.375,0.6275167785234899,0.5043478260869566,0.45,0.21333333333333335,0.2074468085106383,0.5434782608695652,0.3055555555555556,0.3357142857142857,0.005905511811023621,0.5909090909090909,0.5189873417721519,0.39669421487603307,0.1867219917012448,0.391025641025641,0.6026666666666667,0.4864864864864865,0.40860215053763443,0.23809523809523808,0.23529411764705882,0.6530612244897959,0.34375,0.33986928104575165,0.00625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
2017-10-21,NYK-DET,0.0,0.2202970341904088,0.4272727113834093,0.4642857142857143,0.0,0.6,0.36363636363636365,0.515625,1.0,0.2783505154639176,0.19921874999999997,0.375,0.48657718120805366,0.5043478260869566,0.54,0.5133333333333333,0.526595744680851,0.1521739130434783,0.6111111111111112,0.3357142857142857,0.1653543307086614,0.5,1.0,0.2975206611570248,0.21161825726141076,0.391025641025641,0.4533333333333333,0.4864864864864865,0.5053763440860215,0.5952380952380952,0.5972850678733032,0.16326530612244897,0.6875,0.33986928104575165,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-21,TOR-PHI,0.0,0.7549504187630502,0.2799999800248574,0.5714285714285714,1.0,0.6,0.36363636363636365,0.703125,0.5510204081632653,0.5876288659793816,0.26953124999999994,0.525,0.4060402684563758,0.8434782608695652,0.69,0.4733333333333334,0.5744680851063829,0.7065217391304348,0.4444444444444444,0.05714285714285716,0.7499999999999999,0.6818181818181818,0.4430379746835443,0.628099173553719,0.2863070539419087,0.5448717948717948,0.368,0.8378378378378378,0.6666666666666666,0.5476190476190477,0.6515837104072398,0.8571428571428571,0.5,0.0,0.79375,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-21,UTA-OKC,0.0,0.5024752093815251,0.552727260318472,0.39285714285714285,0.5,0.6,0.18181818181818182,0.578125,0.4897959183673469,0.5876288659793816,0.23437499999999997,0.4,0.19463087248322147,0.46521739130434786,0.37,0.19333333333333336,0.6223404255319148,0.18478260869565222,0.4722222222222222,0.37857142857142856,0.25393700787401574,0.5606060606060606,0.3670886075949367,0.628099173553719,0.24896265560165973,0.4166666666666667,0.144,0.44594594594594594,0.3225806451612903,0.21428571428571427,0.7058823529411765,0.20408163265306123,0.53125,0.39215686274509803,0.26875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
2017-10-22,BRK-ATL,0.0,0.9183167307158018,0.6236363531948118,0.5357142857142857,0.5,0.6,0.2727272727272727,0.671875,0.7755102040816326,0.6958762886597939,0.45703124999999994,0.625,0.587248322147651,0.8956521739130435,0.86,0.5733333333333334,0.49468085106382975,0.41304347826086957,0.4444444444444444,0.37857142857142856,0.5078740157480315,0.6515151515151515,0.7215189873417721,0.743801652892562,0.48547717842323646,0.6474358974358975,0.56,0.8918918918918919,0.8494623655913979,0.6666666666666666,0.5610859728506787,0.4897959183673469,0.5,0.39215686274509803,0.5375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-22,LAL-NOP,0.0,0.6509900384294811,0.4381818025951539,0.5714285714285714,0.5,0.6,0.2727272727272727,0.625,0.5918367346938775,0.7422680412371135,0.5742187499999999,0.325,0.3053691275167785,0.5043478260869566,0.53,0.15333333333333335,0.6542553191489361,0.6086956521739131,0.3333333333333333,0.39999999999999997,0.4960629921259842,0.6060606060606061,0.4936708860759494,0.7933884297520661,0.6099585062240663,0.33974358974358976,0.2613333333333333,0.4864864864864865,0.4946236559139785,0.16666666666666666,0.7420814479638009,0.7346938775510204,0.375,0.41830065359477125,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2017-10-22,OKC-MIN,0.0,0.5024752093815251,0.2690908888131128,0.39285714285714285,0.5,0.6,0.18181818181818182,0.609375,0.673469387755102,0.5567010309278352,0.5156249999999999,0.675,0.7986577181208054,0.37391304347826093,0.4,0.45333333333333337,0.4308510638297872,0.8043478260869565,0.6388888888888888,0.5928571428571429,0.5669291338582677,0.5909090909090909,0.5949367088607594,0.5950413223140496,0.5477178423236514,0.6987179487179487,0.784,0.35135135135135137,0.3548387096774194,0.5238095238095238,0.48868778280542985,0.9795918367346939,0.71875,0.6535947712418301,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0
2017-10-23,DAL-GSW,0.0,0.25742574145239777,0.2690908888131128,0.39285714285714285,0.0,0.6,0.2727272727272727,0.40625,0.380952380952381,0.3505154639175259,0.40625000000000017,0.41666666666666663,0.49664429530201337,0.42608695652173917,0.44666666666666666,0.4,0.3936170212765957,0.43478260869565216,0.25925925925925924,0.12857142857142864,0.3661417322834645,0.3939393939393939,0.23206751054852323,0.3746556473829202,0.43153526970954376,0.4337606837606837,0.464,0.40540540540540543,0.4050179211469534,0.4603174603174603,0.44645550527903466,0.5170068027210885,0.29166666666666663,0.08714596949891074,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
