ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
19.0,4.0,"Tue, Oct 17, 2017",41.0,38.0,5.0,22.0,83.0,21.0,25.0,,W,8:01p,W 1,0,Boston Celtics,99,9.0,,25.0,15.0,102,3.0,17.0,50.0,1
25.0,3.0,"Fri, Oct 20, 2017",35.0,44.0,11.0,26.0,81.0,17.0,17.0,@,W,7:00p,W 2,0,Milwaukee Bucks,97,9.0,,11.0,95.0,116,8.0,17.0,44.0,2
15.0,7.0,"Sat, Oct 21, 2017",33.0,33.0,7.0,25.0,86.0,20.0,27.0,,L,8:00p,L 1,1,Orlando Magic,114,11.0,,14.0,-105.0,93,4.0,16.0,44.0,2
28.0,3.0,"Tue, Oct 24, 2017",31.0,43.0,16.0,38.0,83.0,17.0,22.0,,W,7:00p,W 1,1,Chicago Bulls,112,8.0,,14.0,35.0,119,5.0,9.0,39.0,3
21.0,7.0,"Wed, Oct 25, 2017",38.0,39.0,12.0,35.0,81.0,17.0,26.0,@,L,7:30p,L 1,2,Brooklyn Nets,112,9.0,,17.0,-25.0,107,5.0,21.0,47.0,3
19.0,2.0,"Sat, Oct 28, 2017",32.0,36.0,12.0,32.0,78.0,17.0,23.0,@,L,7:00p,L 2,3,New Orleans Pelicans,123,5.0,,19.0,-110.0,101,8.0,18.0,37.0,3
20.0,5.0,"Sun, Oct 29, 2017",34.0,31.0,10.0,33.0,81.0,23.0,27.0,,L,7:00p,L 3,4,New York Knicks,114,7.0,,23.0,-95.0,95,5.0,15.0,41.0,3
25.0,3.0,"Wed, Nov 1, 2017",33.0,43.0,7.0,31.0,86.0,14.0,20.0,,L,7:00p,L 4,5,Indiana Pacers,124,8.0,,19.0,-85.0,107,6.0,16.0,41.0,3
20.0,4.0,"Fri, Nov 3, 2017",26.0,46.0,12.0,27.0,82.0,26.0,28.0,@,W,7:00p,W 1,5,Washington Wizards,122,8.0,,27.0,40.0,130,11.0,14.0,34.0,4
27.0,6.0,"Sun, Nov 5, 2017",32.0,42.0,10.0,36.0,96.0,21.0,23.0,,L,3:00p,L 1,6,Atlanta Hawks,117,15.0,,29.0,-10.0,115,6.0,13.0,47.0,4
18.0,4.0,"Tue, Nov 7, 2017",27.0,41.0,9.0,18.0,82.0,33.0,38.0,,W,7:00p,W 1,6,Milwaukee Bucks,119,12.0,,16.0,25.0,124,7.0,12.0,39.0,5
24.0,1.0,"Thu, Nov 9, 2017",22.0,45.0,12.0,27.0,81.0,11.0,14.0,@,L,8:00p,L 1,7,Houston Rockets,117,4.0,,30.0,-20.0,113,9.0,18.0,26.0,5
18.0,3.0,"Sat, Nov 11, 2017",43.0,35.0,12.0,31.0,81.0,29.0,35.0,@,W,8:30p,W 1,7,Dallas Mavericks,104,10.0,,18.0,35.0,111,8.0,17.0,53.0,6
21.0,7.0,"Mon, Nov 13, 2017",34.0,35.0,16.0,45.0,88.0,18.0,22.0,@,W,7:30p,W 2,7,New York Knicks,101,14.0,,21.0,15.0,104,7.0,20.0,48.0,7
25.0,4.0,"Wed, Nov 15, 2017",35.0,42.0,13.0,38.0,95.0,18.0,20.0,@,W,8:00p,W 3,7,Charlotte Hornets,107,16.0,,24.0,40.0,115,9.0,13.0,51.0,8
24.0,4.0,"Fri, Nov 17, 2017",43.0,42.0,11.0,33.0,90.0,23.0,29.0,,W,7:30p,W 4,7,Los Angeles Clippers,113,8.0,OT,20.0,25.0,118,9.0,15.0,51.0,9
28.0,2.0,"Mon, Nov 20, 2017",35.0,42.0,16.0,33.0,80.0,16.0,17.0,@,W,7:00p,W 5,7,Detroit Pistons,88,7.0,,14.0,140.0,116,4.0,11.0,42.0,10
21.0,2.0,"Wed, Nov 22, 2017",29.0,43.0,14.0,34.0,82.0,19.0,27.0,,W,7:00p,W 6,7,Brooklyn Nets,109,4.0,,19.0,50.0,119,8.0,10.0,33.0,11
25.0,7.0,"Fri, Nov 24, 2017",42.0,38.0,13.0,39.0,83.0,11.0,15.0,,W,8:00p,W 7,7,Charlotte Hornets,99,3.0,,24.0,5.0,100,4.0,12.0,45.0,12
25.0,3.0,"Mon, Nov 27, 2017",35.0,41.0,15.0,37.0,86.0,16.0,20.0,@,W,7:00p,W 8,7,Philadelphia 76ers,91,11.0,,21.0,110.0,113,7.0,11.0,46.0,13
21.0,2.0,"Tue, Nov 28, 2017",40.0,40.0,11.0,33.0,81.0,17.0,23.0,,W,7:00p,W 9,7,Miami Heat,97,5.0,,17.0,55.0,108,12.0,13.0,45.0,14
30.0,5.0,"Thu, Nov 30, 2017",28.0,41.0,18.0,39.0,79.0,21.0,27.0,@,W,7:30p,W 10,7,Atlanta Hawks,114,12.0,,20.0,35.0,121,9.0,19.0,40.0,15
24.0,7.0,"Sat, Dec 2, 2017",30.0,42.0,11.0,24.0,75.0,21.0,23.0,,W,7:30p,W 11,7,Memphis Grizzlies,111,1.0,,14.0,25.0,116,8.0,10.0,31.0,16
22.0,2.0,"Mon, Dec 4, 2017",41.0,42.0,13.0,36.0,81.0,16.0,17.0,@,W,8:00p,W 12,7,Chicago Bulls,91,5.0,,13.0,110.0,113,6.0,7.0,46.0,17
28.0,3.0,"Wed, Dec 6, 2017",36.0,37.0,14.0,39.0,78.0,13.0,21.0,,W,7:00p,W 13,7,Sacramento Kings,95,7.0,,10.0,30.0,101,5.0,15.0,43.0,18
23.0,4.0,"Fri, Dec 8, 2017",35.0,37.0,11.0,36.0,85.0,17.0,22.0,@,L,7:00p,L 1,8,Indiana Pacers,106,9.0,,23.0,-20.0,102,4.0,11.0,44.0,18
26.0,2.0,"Sat, Dec 9, 2017",27.0,36.0,14.0,29.0,75.0,19.0,25.0,,W,8:00p,W 1,8,Philadelphia 76ers,98,6.0,,16.0,35.0,105,12.0,17.0,33.0,19
35.0,2.0,"Tue, Dec 12, 2017",31.0,48.0,20.0,38.0,86.0,7.0,10.0,,W,7:00p,W 2,8,Atlanta Hawks,114,6.0,,18.0,45.0,123,5.0,13.0,37.0,20
32.0,5.0,"Thu, Dec 14, 2017",31.0,43.0,15.0,36.0,86.0,20.0,25.0,,W,8:00p,W 3,8,Los Angeles Lakers,112,8.0,,16.0,45.0,121,10.0,14.0,39.0,21
30.0,1.0,"Sat, Dec 16, 2017",33.0,42.0,10.0,22.0,79.0,15.0,17.0,,W,7:30p,W 4,8,Utah Jazz,100,8.0,,15.0,45.0,109,9.0,12.0,41.0,22
24.0,4.0,"Sun, Dec 17, 2017",38.0,41.0,14.0,34.0,87.0,10.0,12.0,@,W,6:00p,W 5,8,Washington Wizards,99,4.0,,16.0,35.0,106,6.0,8.0,42.0,23
