ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
16.0,3.0,"Wed, Oct 18, 2017",44.0,29.0,9.0,30.0,73.0,23.0,29.0,@,L,7:00p,L 1,1,Detroit Pistons,102,3.0,,15.0,-60.0,90,4.0,17.0,47.0,0
17.0,4.0,"Fri, Oct 20, 2017",45.0,37.0,11.0,36.0,86.0,24.0,30.0,,W,7:00p,W 1,1,Atlanta Hawks,91,12.0,,18.0,90.0,109,5.0,21.0,57.0,1
17.0,5.0,"Mon, Oct 23, 2017",38.0,33.0,7.0,26.0,78.0,21.0,36.0,@,L,8:00p,L 1,2,Milwaukee Bucks,103,10.0,,21.0,-45.0,94,3.0,14.0,48.0,1
17.0,5.0,"Wed, Oct 25, 2017",40.0,38.0,13.0,31.0,81.0,21.0,26.0,,W,7:00p,W 1,2,Denver Nuggets,93,10.0,,16.0,85.0,110,5.0,14.0,50.0,2
16.0,5.0,"Fri, Oct 27, 2017",33.0,33.0,11.0,29.0,88.0,16.0,28.0,,L,7:00p,L 1,3,Houston Rockets,109,11.0,,14.0,-80.0,93,6.0,9.0,44.0,2
31.0,7.0,"Sun, Oct 29, 2017",47.0,53.0,6.0,18.0,97.0,8.0,17.0,,W,6:00p,W 1,3,Orlando Magic,113,12.0,,24.0,35.0,120,6.0,17.0,59.0,3
15.0,7.0,"Mon, Oct 30, 2017",46.0,37.0,7.0,17.0,89.0,23.0,29.0,@,W,8:00p,W 2,3,Memphis Grizzlies,99,10.0,,22.0,25.0,104,3.0,11.0,56.0,4
21.0,3.0,"Wed, Nov 1, 2017",34.0,45.0,14.0,25.0,84.0,22.0,29.0,,W,7:00p,W 3,3,Milwaukee Bucks,121,7.0,,18.0,25.0,126,5.0,11.0,41.0,5
16.0,1.0,"Fri, Nov 3, 2017",35.0,33.0,8.0,24.0,80.0,27.0,42.0,@,L,8:30p,L 1,4,San Antonio Spurs,108,11.0,,20.0,-35.0,101,11.0,12.0,46.0,5
24.0,3.0,"Sun, Nov 5, 2017",30.0,37.0,9.0,28.0,89.0,11.0,21.0,@,L,8:00p,L 2,5,Minnesota Timberwolves,112,10.0,,24.0,-90.0,94,8.0,11.0,40.0,5
24.0,2.0,"Tue, Nov 7, 2017",23.0,42.0,15.0,37.0,91.0,14.0,17.0,@,L,7:30p,L 3,6,New York Knicks,118,17.0,,22.0,-25.0,113,8.0,13.0,40.0,5
