ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
22.0,11.0,"Wed, Oct 18, 2017",38.0,41.0,8.0,21.0,89.0,17.0,19.0,,W,9:30p,W 1,0,Minnesota Timberwolves,99,12.0,,18.0,40.0,107,8.0,11.0,50.0,1
25.0,3.0,"Sat, Oct 21, 2017",38.0,38.0,1.0,12.0,93.0,10.0,16.0,@,W,8:00p,W 2,0,Chicago Bulls,77,14.0,,14.0,50.0,87,8.0,11.0,52.0,2
19.0,12.0,"Mon, Oct 23, 2017",37.0,40.0,5.0,20.0,90.0,16.0,23.0,,W,8:30p,W 3,0,Toronto Raptors,97,18.0,,22.0,20.0,101,4.0,20.0,55.0,3
18.0,3.0,"Wed, Oct 25, 2017",36.0,42.0,10.0,17.0,76.0,23.0,30.0,@,W,8:00p,W 4,0,Miami Heat,100,8.0,,20.0,85.0,117,6.0,13.0,44.0,4
19.0,8.0,"Fri, Oct 27, 2017",32.0,30.0,4.0,24.0,89.0,23.0,27.0,@,L,7:00p,L 1,1,Orlando Magic,114,17.0,,15.0,-135.0,87,8.0,17.0,49.0,4
19.0,8.0,"Sun, Oct 29, 2017",32.0,36.0,9.0,28.0,90.0,13.0,18.0,@,L,4:30p,L 2,2,Indiana Pacers,97,12.0,,11.0,-15.0,94,12.0,15.0,44.0,4
24.0,4.0,"Mon, Oct 30, 2017",28.0,36.0,12.0,26.0,87.0,10.0,20.0,@,L,7:30p,L 3,3,Boston Celtics,108,12.0,,14.0,-70.0,94,8.0,11.0,40.0,4
19.0,8.0,"Thu, Nov 2, 2017",32.0,34.0,7.0,24.0,87.0,17.0,23.0,,L,8:00p,L 4,4,Golden State Warriors,112,14.0,,10.0,-100.0,92,6.0,16.0,46.0,4
31.0,6.0,"Fri, Nov 3, 2017",38.0,39.0,9.0,27.0,83.0,21.0,26.0,,W,8:30p,W 1,4,Charlotte Hornets,101,7.0,,26.0,35.0,108,7.0,15.0,45.0,5
21.0,4.0,"Sun, Nov 5, 2017",35.0,44.0,11.0,22.0,88.0,13.0,18.0,,W,7:00p,W 2,4,Phoenix Suns,95,8.0,,19.0,85.0,112,9.0,9.0,43.0,6
33.0,3.0,"Tue, Nov 7, 2017",28.0,45.0,15.0,28.0,84.0,15.0,19.0,,W,8:30p,W 3,4,Los Angeles Clippers,107,11.0,,21.0,65.0,120,13.0,13.0,39.0,7
23.0,6.0,"Fri, Nov 10, 2017",34.0,34.0,9.0,29.0,80.0,10.0,11.0,,L,9:00p,L 1,5,Milwaukee Bucks,94,9.0,,15.0,-35.0,87,8.0,18.0,43.0,7
33.0,6.0,"Sat, Nov 11, 2017",36.0,51.0,18.0,27.0,85.0,13.0,16.0,,W,8:30p,W 1,5,Chicago Bulls,94,8.0,,16.0,195.0,133,5.0,13.0,44.0,8
18.0,7.0,"Tue, Nov 14, 2017",39.0,35.0,6.0,26.0,79.0,21.0,27.0,@,W,8:30p,W 2,5,Dallas Mavericks,91,8.0,,16.0,30.0,97,9.0,12.0,47.0,9
