ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,6,6,2,.500,4,.500,12,2,.400,5,30:09,0,2,+12,16,4,5,6
1,1,9,5,0,,0,.556,9,3,1.000,3,29:46,3,2,+15,13,1,0,12
7,0,6,7,0,.000,1,.538,13,4,.667,6,29:34,0,1,+18,18,1,3,6
1,0,5,4,0,.000,1,.444,9,0,,0,28:04,0,2,+14,8,1,0,5
4,0,0,6,3,1.000,3,.667,9,2,1.000,2,26:55,0,2,+24,17,2,0,0
1,0,1,3,2,1.000,2,1.000,3,0,,0,21:39,0,2,+7,8,1,2,1
2,0,2,5,2,.500,4,.556,9,0,,0,21:03,0,0,-1,12,0,2,2
0,0,3,5,1,1.000,1,.714,7,0,,0,19:43,0,1,+5,11,1,0,3
7,1,3,1,0,.000,2,.200,5,0,,0,16:35,0,0,-5,2,1,0,3
0,1,0,2,0,.000,1,.400,5,2,1.000,2,14:18,0,0,+4,6,0,0,0
0,0,1,0,0,,0,,0,0,,0,2:14,0,0,+2,0,0,0,1
,,,,,,,,,,,,,,,,,,,
