ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,1,5,1,.200,5,.313,16,3,1.000,3,36:02,0,2,-5,14,3,3,1
1,0,8,10,0,,0,.769,13,7,.700,10,34:03,7,3,+15,27,0,1,15
6,0,1,8,2,.500,4,.667,12,6,.857,7,28:49,1,4,-17,24,1,3,2
4,1,4,5,1,.500,2,.556,9,3,.750,4,27:55,1,4,-4,14,1,2,5
1,2,6,2,0,,0,.333,6,0,,0,27:44,2,1,-8,4,1,3,8
1,0,3,6,6,.600,10,.600,10,1,1.000,1,22:32,0,2,+4,19,0,1,3
4,0,1,4,0,.000,1,.571,7,2,.667,3,22:25,0,4,+18,10,0,1,1
1,1,3,3,1,.500,2,.500,6,0,.000,2,22:13,2,1,+14,7,0,0,5
5,2,2,3,0,.000,1,.429,7,0,.000,2,17:32,2,1,+4,6,0,0,4
0,0,0,0,0,,0,,0,0,,0,0:45,0,0,-1,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
