ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,2,6,9,0,,0,.692,13,1,.200,5,33:28,3,4,-8,19,1,4,9
8,1,3,5,1,.200,5,.333,15,0,,0,31:49,1,2,-6,11,1,3,4
2,0,4,3,2,.250,8,.300,10,2,1.000,2,31:33,0,2,-10,10,0,2,4
3,0,4,4,1,.250,4,.364,11,0,,0,30:25,1,2,-15,9,0,2,5
4,0,1,8,5,.625,8,.500,16,0,,0,27:17,0,1,-2,21,1,0,1
0,2,5,4,2,.667,3,.571,7,0,,0,25:02,0,2,-13,10,0,0,5
1,0,4,1,0,.000,1,.333,3,0,,0,20:18,1,1,-8,2,0,0,5
0,1,0,3,1,.333,3,.500,6,0,.000,1,13:20,1,1,-3,7,0,1,1
3,0,2,2,0,,0,.500,4,0,,0,12:03,0,3,-12,4,0,0,2
1,0,0,0,0,.000,1,.000,1,0,,0,7:40,0,1,-4,0,0,0,0
0,0,2,0,0,.000,1,.000,1,0,,0,4:08,0,0,+3,0,1,0,2
0,0,0,0,0,.000,1,.000,1,1,.500,2,2:57,0,0,+3,1,1,0,0
,,,,,,,,,,,,,,,,,,,
