ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,2,18,11,0,,0,.846,13,2,.667,3,37:18,5,1,+9,24,1,5,23
3,1,6,12,4,.444,9,.667,18,5,.714,7,33:09,0,2,+15,33,0,3,6
6,0,3,3,1,.333,3,.429,7,0,,0,31:08,0,0,+9,7,2,2,3
3,0,4,4,1,.250,4,.500,8,7,.875,8,29:01,0,4,-19,16,2,4,4
3,0,2,2,0,.000,3,.167,12,1,1.000,1,20:54,0,3,-16,5,0,3,2
4,0,5,1,0,.000,3,.100,10,0,,0,25:08,0,1,+22,2,2,2,5
2,0,1,2,2,.500,4,.500,4,1,.500,2,21:53,0,2,-7,7,1,0,1
2,0,3,5,0,.000,1,.833,6,0,,0,21:21,1,4,+16,10,0,1,4
0,2,6,4,0,.000,3,.571,7,1,.500,2,20:08,2,3,-4,9,0,0,8
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
