ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,0,3,2,0,.000,3,.154,13,3,.750,4,25:03,2,3,-18,7,1,2,5
2,1,2,1,0,.000,2,.333,3,0,,0,23:52,0,4,-11,2,1,3,2
4,0,1,4,0,.000,2,.400,10,0,,0,22:55,1,4,-15,8,1,2,2
0,3,4,5,3,.750,4,.500,10,0,,0,21:13,1,0,-2,13,0,1,5
2,1,6,9,0,,0,1.000,9,2,.667,3,21:03,6,2,-9,20,2,3,12
1,0,3,2,2,.333,6,.286,7,0,,0,23:24,0,1,-24,6,0,0,3
1,0,1,1,0,.000,3,.167,6,0,,0,21:03,0,1,-9,2,1,4,1
4,0,0,1,1,.250,4,.250,4,0,,0,18:18,2,0,-25,3,0,0,2
1,1,3,2,1,.200,5,.333,6,0,,0,17:31,0,0,+7,5,1,1,3
0,0,3,3,0,,0,.750,4,1,.333,3,16:58,0,3,0,7,0,2,3
2,0,0,3,0,.000,1,.600,5,6,.857,7,10:54,5,0,+12,12,0,0,5
2,1,2,1,0,,0,.333,3,0,,0,9:55,0,0,+13,2,0,0,2
1,0,1,1,1,.500,2,.333,3,0,,0,7:51,0,1,+11,3,1,1,1
