ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,5,3,1,.500,2,.500,6,0,,0,31:42,2,3,-8,7,1,2,7
5,0,2,5,2,.500,4,.625,8,0,,0,29:32,0,1,-9,12,0,3,2
0,2,4,2,0,.000,3,.222,9,1,.250,4,27:46,4,2,-8,5,0,0,8
2,0,2,4,1,.333,3,.500,8,2,.667,3,24:40,0,4,-4,11,1,1,2
2,0,3,6,1,.333,3,.600,10,2,1.000,2,18:01,0,2,-2,15,1,3,3
5,0,2,2,1,.333,3,.286,7,5,1.000,5,26:07,0,2,-13,10,2,3,2
0,0,3,0,0,.000,1,.000,3,0,,0,23:22,1,0,-15,0,0,3,4
0,0,2,3,2,1.000,2,.375,8,0,,0,21:30,1,0,-15,8,0,1,3
2,1,3,3,2,.500,4,.429,7,2,1.000,2,20:14,0,1,-10,10,0,1,3
1,0,3,2,1,.250,4,.333,6,3,1.000,3,17:06,0,0,-6,8,0,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
