ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,3,7,8,0,.000,4,.444,18,2,1.000,2,36:29,4,2,+20,18,4,3,11
1,0,12,10,0,,0,.833,12,3,.600,5,33:02,9,2,+1,23,0,3,21
3,0,7,2,0,.000,2,.250,8,0,,0,32:45,0,2,-14,4,1,3,7
1,1,4,3,0,.000,3,.231,13,2,1.000,2,26:29,0,2,0,8,4,4,4
2,0,2,3,1,.333,3,.273,11,2,1.000,2,24:55,1,1,-15,9,0,4,3
1,0,2,4,2,1.000,2,.571,7,3,1.000,3,26:07,2,1,+1,13,0,1,4
1,1,1,3,1,.500,2,.500,6,6,1.000,6,22:27,0,4,+26,13,1,1,1
3,1,1,0,0,.000,2,.000,6,0,,0,21:55,0,1,+13,0,0,1,1
0,1,3,3,1,.500,2,.750,4,1,.500,2,15:52,1,3,+23,8,1,1,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
