ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,9,3,0,.000,2,.300,10,11,.846,13,38:43,0,1,+25,17,2,2,9
0,0,17,4,0,,0,.400,10,7,.778,9,31:04,3,1,+15,15,1,1,20
3,0,3,7,3,.600,5,.467,15,3,.750,4,29:15,0,4,+23,20,1,2,3
4,1,2,2,2,.500,4,.333,6,0,,0,28:02,2,2,+23,6,0,0,4
0,0,1,0,0,,0,.000,3,0,,0,18:00,0,1,+6,0,1,0,1
3,0,2,7,5,.625,8,.538,13,3,.750,4,30:32,0,2,+4,22,0,2,2
1,0,3,2,0,,0,.333,6,0,,0,24:38,0,3,-2,4,0,1,3
1,0,1,4,1,.333,3,.571,7,2,1.000,2,21:01,1,0,-7,11,1,0,2
1,0,1,1,0,,0,.333,3,0,,0,13:33,0,1,-9,2,2,0,1
0,0,2,0,0,,0,.000,1,0,,0,5:12,0,0,-3,0,0,2,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
