ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,5,7,1,.200,5,.412,17,6,.667,9,27:18,3,2,-17,21,0,2,8
6,0,0,5,0,.000,2,.455,11,3,1.000,3,26:53,0,3,-19,13,0,2,0
2,3,2,1,0,,0,1.000,1,2,1.000,2,21:28,1,2,-14,4,0,2,3
1,1,2,4,1,.333,3,.400,10,1,.500,2,20:44,0,1,-12,10,0,2,2
0,0,1,0,0,.000,1,.000,3,0,,0,12:20,0,2,-13,0,0,0,1
2,0,2,1,0,.000,2,.250,4,0,,0,20:40,2,2,-9,2,1,1,4
1,0,2,2,0,.000,1,.400,5,6,1.000,6,19:58,0,2,+4,10,0,1,2
1,0,1,4,1,.500,2,.800,5,4,1.000,4,19:31,1,4,-9,13,0,1,2
0,0,1,4,2,.500,4,.500,8,0,,0,18:36,0,0,-23,10,0,0,1
0,0,2,0,0,.000,2,.000,3,0,,0,14:00,0,0,0,0,0,1,2
1,0,3,1,1,.500,2,.200,5,1,.500,2,13:48,0,1,-10,4,0,0,3
1,0,1,0,0,.000,1,.000,4,4,1.000,4,12:44,0,1,+4,4,0,0,1
3,0,2,1,0,,0,.500,2,2,.400,5,12:00,1,1,+3,4,0,0,3
