ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
10,0,1,7,2,.500,4,.500,14,3,1.000,3,29:36,0,1,+14,19,2,1,1
4,3,5,6,0,.000,1,.429,14,2,.500,4,28:46,3,3,+18,14,1,1,8
0,1,9,6,0,,0,.667,9,2,.250,8,27:59,7,1,+7,14,0,2,16
2,1,4,5,0,.000,2,.500,10,0,,0,27:16,0,1,+15,10,2,1,4
0,0,2,1,0,.000,3,.143,7,4,.667,6,22:07,1,2,+9,6,2,1,3
0,2,4,3,1,.500,2,.500,6,2,1.000,2,22:30,0,3,+6,9,1,0,4
4,2,2,3,1,.333,3,.333,9,2,.500,4,22:21,0,1,+18,9,1,0,2
1,2,4,2,2,.500,4,.333,6,2,1.000,2,20:06,2,0,+5,8,1,2,6
2,1,6,5,0,.000,1,.625,8,3,.750,4,16:20,2,3,+7,13,1,0,8
1,0,1,5,1,.500,2,.833,6,1,.333,3,16:10,0,0,+5,12,0,4,1
0,0,0,0,0,,0,,0,0,,0,3:37,0,2,-1,0,0,0,0
1,0,0,1,0,.000,1,.333,3,1,.500,2,3:12,0,0,-3,3,0,0,0
