ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,1,8,3,.429,7,.471,17,6,1.000,6,39:40,1,3,+2,25,0,2,2
7,1,4,11,3,.750,4,.440,25,3,1.000,3,37:16,3,2,+1,28,1,4,7
2,0,7,3,1,.333,3,.333,9,2,1.000,2,32:58,2,3,+4,9,2,2,9
1,0,10,7,0,,0,.636,11,6,.750,8,32:14,2,2,+4,20,0,3,12
1,1,5,0,0,.000,1,.000,3,3,.750,4,30:49,2,3,+10,3,0,1,7
1,0,1,2,0,.000,1,.400,5,1,1.000,1,19:23,0,2,+3,5,2,2,1
3,0,3,1,0,.000,1,.500,2,0,,0,17:52,2,1,-15,2,0,1,5
0,0,2,2,1,.500,2,.286,7,0,,0,12:21,1,2,-8,5,0,0,3
1,0,1,0,0,.000,2,.000,2,0,,0,10:47,0,1,-4,0,0,1,1
0,0,2,0,0,.000,1,.000,2,0,,0,6:40,0,0,-12,0,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
