ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,6,5,1,.333,3,.357,14,5,.500,10,32:38,1,3,-15,16,4,3,7
3,0,6,7,0,.000,3,.438,16,6,.750,8,32:35,1,1,-5,20,0,4,7
1,0,7,7,0,,0,.583,12,6,.500,12,29:12,5,5,-9,20,2,4,12
5,2,2,0,0,.000,3,.000,7,0,,0,27:07,1,3,-5,0,1,1,3
2,0,3,1,1,.167,6,.111,9,0,,0,20:31,0,1,0,3,1,4,3
3,0,4,3,0,.000,3,.429,7,4,1.000,4,28:19,0,3,-1,10,1,1,4
3,0,2,2,1,.500,2,.500,4,0,,0,26:40,0,3,+7,5,2,0,2
0,0,6,5,0,.000,2,.714,7,0,,0,21:35,1,4,+19,10,1,1,7
3,0,0,2,2,.667,3,.400,5,2,1.000,2,15:25,0,0,+2,8,0,0,0
0,1,1,0,0,,0,.000,2,0,,0,5:58,1,1,-8,0,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
