ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,1,5,7,0,.000,1,.500,14,11,.846,13,35:17,2,2,-16,25,0,3,7
4,0,3,4,1,.500,2,.400,10,1,1.000,1,33:43,0,6,-9,10,2,3,3
0,0,1,3,2,1.000,2,.375,8,0,,0,29:00,0,3,-15,8,1,2,1
2,0,3,3,2,.400,5,.375,8,0,,0,20:54,1,1,-9,8,0,4,4
0,1,3,2,0,.000,1,.500,4,0,,0,14:52,2,4,+6,4,0,1,5
0,1,3,5,5,.625,8,.625,8,0,,0,26:39,0,1,-1,15,1,1,3
4,0,0,2,0,,0,.667,3,0,,0,22:25,0,1,-8,4,1,0,0
0,0,1,2,0,,0,.500,4,0,,0,18:29,1,1,-22,4,2,4,2
3,1,1,1,0,.000,2,.250,4,0,,0,14:53,0,3,-1,2,1,1,1
1,0,1,2,0,.000,2,.500,4,0,,0,12:00,0,0,-3,4,0,0,1
0,0,1,1,1,1.000,1,.500,2,0,,0,5:54,0,0,+1,3,0,1,1
1,0,4,1,0,,0,.500,2,0,,0,5:54,0,0,+2,2,0,1,4
,,,,,,,,,,,,,,,,,,,
