ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,4,13,0,.000,3,.565,23,4,.667,6,38:58,5,4,-11,30,3,0,9
2,0,1,11,2,.667,3,.647,17,3,.600,5,34:55,2,2,-3,27,1,2,3
4,0,5,3,2,.400,5,.500,6,0,,0,28:39,0,1,+3,8,0,0,5
10,0,0,1,0,.000,2,.125,8,0,,0,28:21,0,2,-8,2,0,0,0
0,3,2,3,0,,0,.600,5,1,1.000,1,13:54,0,2,-3,7,0,0,2
2,0,1,1,0,.000,2,.167,6,2,1.000,2,22:58,1,2,-19,4,3,2,2
1,0,7,2,0,.000,5,.286,7,0,,0,18:36,0,2,-18,4,0,2,7
2,0,2,1,0,.000,1,.200,5,0,,0,16:28,2,0,-14,2,0,2,4
0,0,1,5,0,,0,1.000,5,1,1.000,1,15:51,1,2,-11,11,1,1,2
0,0,0,1,0,.000,3,.200,5,0,,0,9:25,0,2,-17,2,0,0,0
0,0,2,1,0,,0,.500,2,1,.500,2,6:25,1,1,-5,3,0,1,3
0,0,0,0,0,,0,,0,0,,0,2:45,0,0,-2,0,0,1,0
1,0,0,0,0,,0,,0,0,,0,2:45,0,0,-2,0,0,0,0
