ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,2,6,7,2,.400,5,.500,14,7,.778,9,29:43,2,4,+14,23,4,0,8
2,0,2,9,0,.000,2,.643,14,4,.667,6,29:03,1,1,+10,22,1,0,3
1,0,3,3,3,.500,6,.429,7,4,1.000,4,27:43,2,2,+18,13,0,0,5
1,5,5,4,0,,0,.444,9,4,1.000,4,24:47,3,2,+13,12,0,3,8
4,0,0,3,3,.750,4,.500,6,0,,0,23:49,0,2,+9,9,1,2,0
4,0,3,4,3,.750,4,.571,7,2,1.000,2,26:25,1,1,+13,13,0,3,4
2,1,3,1,0,,0,.250,4,0,,0,19:47,3,2,+8,2,1,3,6
0,0,7,3,3,.375,8,.375,8,0,,0,19:13,0,1,+2,9,0,2,7
1,0,5,1,0,,0,.250,4,3,.750,4,16:58,2,0,+5,5,1,2,7
0,1,0,1,1,.250,4,.200,5,0,,0,13:32,0,3,+5,3,0,2,0
0,0,0,0,0,,0,.000,1,0,,0,3:26,0,0,-3,0,0,0,0
0,0,0,0,0,,0,,0,0,,0,2:47,0,0,-2,0,0,1,0
0,1,0,0,0,.000,1,.000,1,0,,0,2:47,0,0,-2,0,0,0,0
