ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,6,8,0,.000,1,.500,16,0,,0,39:01,1,5,-19,16,1,4,7
1,0,3,2,1,.143,7,.250,8,0,,0,36:29,0,4,+4,5,0,3,3
6,0,5,1,0,.000,3,.143,7,0,,0,33:09,0,1,-21,2,0,5,5
2,2,5,4,1,.200,5,.333,12,2,.500,4,26:11,2,5,-12,11,3,5,7
0,0,1,2,0,,0,.667,3,0,,0,17:59,2,2,+4,4,1,2,3
1,0,11,5,0,,0,.500,10,4,1.000,4,28:55,1,2,-2,14,3,5,12
3,0,3,0,0,.000,3,.000,6,0,,0,23:45,0,0,-4,0,0,0,3
0,0,3,3,3,.429,7,.333,9,0,,0,23:12,3,2,-10,9,0,1,6
0,0,1,2,0,.000,2,.286,7,3,.750,4,19:51,0,3,+10,7,2,1,1
0,0,3,3,1,1.000,1,.750,4,0,,0,10:23,0,2,+8,7,1,0,3
0,0,1,0,0,,0,,0,0,,0,6:06,0,0,-13,0,0,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
