ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,6,9,2,.667,3,.563,16,2,1.000,2,34:02,1,5,+9,22,1,0,7
3,0,1,3,2,.400,5,.500,6,0,,0,31:20,0,0,+7,8,1,0,1
6,1,4,5,3,.600,5,.455,11,4,.800,5,25:22,2,3,+6,17,0,1,6
3,0,4,3,0,,0,.500,6,0,,0,17:12,2,0,-7,6,0,1,6
2,1,2,0,0,.000,1,.000,3,0,,0,9:10,0,1,-15,0,0,1,2
4,3,4,11,1,1.000,1,.611,18,5,.833,6,34:21,1,2,+18,28,2,4,5
4,0,5,7,0,,0,.538,13,0,,0,28:05,4,4,+2,14,0,3,9
5,0,1,2,0,.000,1,.400,5,0,,0,22:46,1,0,-3,4,2,2,2
1,1,0,1,1,.500,2,.500,2,0,,0,17:13,0,0,-5,3,2,0,0
1,0,0,2,1,1.000,1,1.000,2,0,,0,12:54,0,2,-1,5,0,0,0
0,0,0,0,0,,0,.000,1,0,,0,4:52,0,1,-8,0,0,0,0
0,0,0,1,0,,0,1.000,1,0,,0,2:43,0,0,+7,2,0,0,0
,,,,,,,,,,,,,,,,,,,
