ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,2,8,9,1,.333,3,.692,13,4,1.000,4,34:58,0,5,-12,23,2,5,8
4,1,10,10,2,.286,7,.500,20,5,1.000,5,34:54,1,3,-5,27,2,3,11
12,0,2,2,0,.000,1,.400,5,0,,0,31:02,2,1,-8,4,1,3,4
0,4,5,7,0,,0,.583,12,2,1.000,2,30:31,0,6,+2,16,1,0,5
0,0,0,1,0,.000,1,.333,3,2,.667,3,18:33,0,2,+8,4,1,0,0
1,2,2,3,3,.750,4,.750,4,0,,0,25:42,0,1,0,9,0,1,2
2,1,1,3,0,.000,2,.429,7,1,1.000,1,23:52,0,1,-11,7,2,2,1
0,1,2,3,0,.000,1,.429,7,2,.500,4,13:49,1,2,+11,8,0,1,3
1,0,1,3,0,,0,.500,6,2,.500,4,12:50,1,1,-7,8,0,0,2
1,1,1,2,1,.333,3,.500,4,0,,0,9:27,1,1,+4,5,0,2,2
0,1,0,2,2,1.000,2,1.000,2,0,,0,4:22,0,3,-2,6,0,1,0
,,,,,,,,,,,,,,,,,,,
