ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,5,8,3,.500,6,.471,17,6,.857,7,37:37,2,3,+5,25,0,4,7
6,0,12,6,1,.250,4,.353,17,4,1.000,4,35:42,2,6,-9,17,1,4,14
4,0,2,6,4,.667,6,.545,11,0,,0,35:18,0,3,+9,16,1,1,2
1,0,1,1,0,.000,2,.333,3,0,,0,24:25,0,1,+15,2,1,0,1
2,1,4,3,0,,0,.750,4,2,1.000,2,16:22,1,2,+5,8,0,2,5
0,1,0,2,0,,0,.400,5,3,.429,7,15:56,0,1,+4,7,0,0,0
0,0,1,1,0,.000,2,.333,3,0,,0,15:00,0,3,-16,2,0,1,1
1,0,1,2,0,,0,.333,6,3,.500,6,14:04,4,2,-28,7,1,0,5
0,0,0,0,0,.000,1,.000,4,0,,0,12:42,0,3,-25,0,0,0,0
0,1,0,1,0,.000,1,.333,3,0,,0,11:35,0,0,-29,2,0,0,0
1,0,2,3,2,.667,3,.500,6,0,,0,9:53,0,0,+1,8,1,0,2
0,0,2,1,0,,0,.250,4,0,,0,6:52,0,1,-10,2,0,0,2
0,0,0,0,0,,0,,0,0,,0,4:34,1,0,-2,0,1,0,1
