ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,2,2,2,.333,6,.250,8,5,.833,6,34:37,1,2,-11,11,0,1,3
4,0,5,6,1,.250,4,.429,14,5,.714,7,27:58,0,3,-7,18,1,2,5
2,0,2,4,2,.667,3,.571,7,0,,0,27:30,1,1,-6,10,2,0,3
0,0,3,5,3,.750,4,.714,7,0,,0,23:25,0,1,-11,13,0,3,3
1,1,1,1,1,1.000,1,.500,2,0,,0,11:08,0,3,-8,3,0,0,1
8,1,0,5,3,.600,5,.500,10,2,1.000,2,32:23,2,4,-7,15,1,3,2
1,0,4,5,0,,0,.500,10,3,1.000,3,26:26,1,2,-8,13,2,5,5
1,0,2,1,1,.500,2,.500,2,2,1.000,2,20:06,0,0,-14,5,0,0,2
1,1,2,1,0,,0,.200,5,0,,0,15:34,3,2,-8,2,0,0,5
0,0,2,1,1,1.000,1,1.000,1,0,,0,13:56,0,3,-5,3,0,0,2
0,0,0,0,0,,0,,0,0,,0,2:19,0,0,-5,0,0,1,0
0,1,1,0,0,,0,.000,1,0,,0,2:19,0,0,-5,0,0,0,1
0,0,0,0,0,,0,,0,0,,0,2:19,0,0,-5,0,0,1,0
