ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,4,10,12,0,.000,3,.600,20,6,.667,9,33:52,2,4,+35,30,0,4,12
2,1,7,7,0,.000,1,.700,10,4,.667,6,30:44,2,1,-6,18,0,2,9
1,1,1,2,1,.333,3,.286,7,1,.500,2,25:37,0,3,+10,6,0,2,1
1,1,5,6,0,,0,.750,8,3,.600,5,24:46,2,4,+1,15,1,3,7
3,0,0,4,1,1.000,1,.800,5,0,,0,22:25,0,4,0,9,1,2,0
8,1,3,5,1,1.000,1,.625,8,2,.667,3,25:35,2,1,+25,13,3,1,5
3,0,3,6,2,.400,5,.600,10,5,1.000,5,24:39,0,3,+26,19,0,0,3
2,1,4,5,0,,0,1.000,5,3,1.000,3,20:06,0,5,+25,13,3,1,4
2,2,0,2,2,.667,3,.667,3,2,1.000,2,18:30,1,0,+14,8,1,1,1
0,0,1,3,0,,0,.750,4,0,,0,6:45,0,0,-5,6,0,0,1
1,0,1,0,0,,0,.000,1,0,,0,3:53,0,0,+1,0,0,0,1
0,0,0,0,0,,0,.000,1,0,,0,3:08,0,0,-1,0,0,0,0
,,,,,,,,,,,,,,,,,,,
